date,ticker,permno,prc,vol,ret
2020-12-14,GOOGL,90319,1752.26001,1641606.0,-0.0127
2020-12-14,GOOGL,90319,1752.26001,1641606.0,-0.0127
2020-12-15,GOOGL,90319,1761.07996,1062951.0,0.005033
2020-12-15,GOOGL,90319,1761.07996,1062951.0,0.005033
2020-12-16,GOOGL,90319,1757.18994,1229339.0,-0.002209
2020-12-16,GOOGL,90319,1757.18994,1229339.0,-0.002209
2020-12-17,GOOGL,90319,1740.51001,1733230.0,-0.009492
2020-12-17,GOOGL,90319,1740.51001,1733230.0,-0.009492
2020-12-18,GOOGL,90319,1726.21997,4247919.0,-0.00821
2020-12-18,GOOGL,90319,1726.21997,4247919.0,-0.00821
2020-12-21,GOOGL,90319,1734.56006,1693809.0,0.004831
2020-12-21,GOOGL,90319,1734.56006,1693809.0,0.004831
2020-12-22,GOOGL,90319,1720.21997,1015316.0,-0.008267
2020-12-22,GOOGL,90319,1720.21997,1015316.0,-0.008267
2020-12-23,GOOGL,90319,1728.22998,1145751.0,0.004656
2020-12-23,GOOGL,90319,1728.22998,1145751.0,0.004656
2020-12-24,GOOGL,90319,1734.16003,463061.0,0.003431
2020-12-24,GOOGL,90319,1734.16003,463061.0,0.003431
2020-12-28,GOOGL,90319,1773.95996,1379582.0,0.022951
2020-12-28,GOOGL,90319,1773.95996,1379582.0,0.022951
2020-12-29,GOOGL,90319,1757.76001,981434.0,-0.009132
2020-12-29,GOOGL,90319,1757.76001,981434.0,-0.009132
2020-12-30,GOOGL,90319,1736.25,1043197.0,-0.012237
2020-12-30,GOOGL,90319,1736.25,1043197.0,-0.012237
2020-12-31,GOOGL,90319,1752.64001,1046643.0,0.00944
2020-12-31,GOOGL,90319,1752.64001,1046643.0,0.00944
2021-01-04,GOOGL,90319,1726.13,1858774.0,-0.015126
2021-01-04,GOOGL,90319,1726.13,1858774.0,-0.015126
2021-01-05,GOOGL,90319,1740.05005,1011576.0,0.008064
2021-01-05,GOOGL,90319,1740.05005,1011576.0,0.008064
2021-01-06,GOOGL,90319,1722.88,2315320.0,-0.009868
2021-01-06,GOOGL,90319,1722.88,2315320.0,-0.009868
